SpectraSuiteﾃﾞｰﾀﾌｧｲﾙ
++++++++++++++++++++++++++++++++++++
日時: Fri Sep 16 12:59:12 JST 2016
ﾕｰｻﾞ: kuroda3F136
ﾀﾞｰｸｽﾍﾟｸﾄﾙ: いいえ
ﾘﾌｧﾚﾝｽｽﾍﾟｸﾄﾙ: いいえ
ｻﾝﾌﾟﾙｺﾝﾎﾟﾈﾝﾄｽﾍﾟｸﾄﾙ数: 1
分光器: USB4F05502
Integration Time (usec): 100000 (USB4F05502)
ｽﾍﾟｸﾄﾙ平均: 1 (USB4F05502)
平滑化: 0 (USB4F05502)
暗電流補正: いいえ (USB4F05502)
ﾊﾟﾙｽ信号/光源有効: いいえ (USB4F05502)
ﾊﾟﾙｽ/光源　起動: いいえ (USB4F05502)
迷光の補正: いいえ (USB4F05502)
処理済みｽﾍﾟｸﾄﾙﾋﾟｸｾﾙ数: 3648
>>>>>Begin Processed Spectral Data<<<<<
444.28	1488.87
444.50	1497.07
444.71	1480.68
444.93	1529.83
445.14	1392.62
445.36	1415.15
445.57	1505.26
445.79	1517.54
446.00	1386.47
446.22	1497.07
446.43	1476.59
446.65	1464.30
446.86	1488.87
447.08	1484.78
447.29	1490.92
447.51	1540.07
447.72	1488.87
447.94	1548.26
448.15	1540.07
448.37	1533.93
448.58	1550.31
448.80	1476.59
449.01	1421.29
449.22	1495.02
449.44	1540.07
449.65	1513.45
449.87	1538.02
450.08	1470.44
450.30	1390.57
450.51	1570.79
450.73	1409.00
450.94	1691.62
451.16	1505.26
451.37	1452.01
451.59	1454.06
451.80	1548.26
452.01	1562.60
452.23	1527.78
452.44	1578.98
452.66	1439.72
452.87	1466.35
453.09	1566.70
453.30	1574.89
453.51	1572.84
453.73	1527.78
453.94	1513.45
454.16	1533.93
454.37	1513.45
454.59	1535.98
454.80	1484.78
455.02	1415.15
455.23	1435.63
455.44	1435.63
455.66	1458.15
455.87	1519.59
456.09	1495.02
456.30	1476.59
456.51	1548.26
456.73	1523.69
456.94	1447.91
457.16	1581.03
457.37	1554.41
457.58	1433.58
457.80	1513.45
458.01	1495.02
458.23	1499.11
458.44	1476.59
458.66	1503.21
458.87	1396.71
459.08	1511.40
459.30	1531.88
459.51	1525.74
459.72	1492.97
459.94	1433.58
460.15	1503.21
460.37	1660.90
460.58	1505.26
460.79	1363.95
461.01	1566.70
461.22	1513.45
461.44	1513.45
461.65	1486.83
461.86	1454.06
462.08	1470.44
462.29	1501.16
462.50	1482.73
462.72	1462.25
462.93	1476.59
463.15	1402.86
463.36	1519.59
463.57	1499.11
463.79	1499.11
464.00	1447.91
464.21	1521.64
464.43	1544.17
464.64	1464.30
464.85	1466.35
465.07	1499.11
465.28	1519.59
465.49	1492.97
465.71	1456.11
465.92	1509.35
466.13	1476.59
466.35	1527.78
466.56	1507.30
466.78	1529.83
466.99	1439.72
467.20	1568.74
467.42	1529.83
467.63	1525.74
467.84	1501.16
468.06	1421.29
468.27	1478.63
468.48	1509.35
468.70	1458.15
468.91	1523.69
469.12	1472.49
469.33	1501.16
469.55	1513.45
469.76	1601.51
469.97	1486.83
470.19	1421.29
470.40	1486.83
470.61	1507.30
470.83	1488.87
471.04	1517.54
471.25	1474.54
471.47	1554.41
471.68	1519.59
471.89	1632.23
472.11	1511.40
472.32	1456.11
472.53	1587.18
472.74	1513.45
472.96	1495.02
473.17	1546.22
473.38	1621.99
473.60	1437.67
473.81	1423.34
474.02	1488.87
474.23	1462.25
474.45	1587.18
474.66	1529.83
474.87	1589.22
475.09	1509.35
475.30	1517.54
475.51	1550.31
475.72	1517.54
475.94	1511.40
476.15	1447.91
476.36	1454.06
476.58	1603.56
476.79	1476.59
477.00	1439.72
477.21	1515.50
477.43	1538.02
477.64	1568.74
477.85	1513.45
478.06	1482.73
478.28	1441.77
478.49	1447.91
478.70	1572.84
478.91	1478.63
479.13	1447.91
479.34	1523.69
479.55	1437.67
479.76	1495.02
479.98	1503.21
480.19	1464.30
480.40	1607.66
480.61	1546.22
480.83	1482.73
481.04	1519.59
481.25	1466.35
481.46	1533.93
481.68	1404.91
481.89	1513.45
482.10	1501.16
482.31	1505.26
482.52	1476.59
482.74	1464.30
482.95	1521.64
483.16	1556.46
483.37	1431.53
483.59	1542.12
483.80	1517.54
484.01	1415.15
484.22	1581.03
484.43	1519.59
484.65	1488.87
484.86	1394.67
485.07	1495.02
485.28	1460.20
485.49	1550.31
485.71	1501.16
485.92	1503.21
486.13	1581.03
486.34	1632.23
486.55	1658.85
486.77	1722.34
486.98	1841.12
487.19	1978.34
487.40	2680.79
487.61	3717.06
487.83	4220.86
488.04	3805.13
488.25	3112.91
488.46	2783.19
488.67	2519.00
488.88	2211.81
489.10	1877.99
489.31	1669.09
489.52	1578.98
489.73	1511.40
489.94	1560.55
490.16	1515.50
490.37	1589.22
490.58	1544.17
490.79	1538.02
491.00	1529.83
491.21	1527.78
491.43	1464.30
491.64	1578.98
491.85	1529.83
492.06	1462.25
492.27	1480.68
492.48	1554.41
492.69	1632.23
492.91	1576.94
493.12	1546.22
493.33	1550.31
493.54	1499.11
493.75	1599.46
493.96	1503.21
494.17	1521.64
494.39	1507.30
494.60	1585.13
494.81	1603.56
495.02	1513.45
495.23	1486.83
495.44	1521.64
495.65	1474.54
495.87	1552.36
496.08	1464.30
496.29	1462.25
496.50	1511.40
496.71	1513.45
496.92	1521.64
497.13	1449.96
497.34	1550.31
497.55	1570.79
497.77	1535.98
497.98	1501.16
498.19	1499.11
498.40	1472.49
498.61	1533.93
498.82	1503.21
499.03	1521.64
499.24	1509.35
499.45	1607.66
499.67	1468.39
499.88	1533.93
500.09	1488.87
500.30	1445.87
